,date,rating,review_text,is_elite,useful_count,funny_count,cool_count,user_name,language,sentiment_scores,sentiment_compound,sentiment_pos,sentiment_neg,sentiment_neu,sentiment
532,2017-10-12 15:01:16+00:00,5,One of my favorite restaurants in Brooklyn. Great vibe pretty space wonderful inventive but still Peruvian food and amazing cocktails. I come here all the time and really love it! Oh and there's an outdoor rooftop with a bar snacks blankets and great music...what more could you want!?,False,1,0,0,Lola B.,en,"{'neg': 0.0, 'neu': 0.594, 'pos': 0.406, 'compound': 0.9812}",0.9812,0.406,0.0,0.594,positive
531,2017-10-14 19:03:42+00:00,3,"I came in on a saturday for brunch. Vibes and space are cool. The food tastes good. My issues were that:

1-I asked if the brunch dishes were good for one person and were well served (i had an appetite but was not starving). The server said they were. Well...it was more of an appetizer size.

2-As soon as they brought the check they rushed me out the door. I still had half my coffee to finish and the place was half-empty so I didn't understand the hurry.

Tip:when your client signs the check just leave it there until they walk out. Or else it feels like you're pushing them out the door.",False,2,0,0,Raina R.,en,"{'neg': 0.069, 'neu': 0.845, 'pos': 0.086, 'compound': -0.2382}",-0.2382,0.086,0.069,0.845,negative
530,2017-10-15 17:03:24+00:00,5,"I hosted a birthday brunch here, and everything was perfect: they were great at accommodating my group, the food was flavorful and not your typical eggs Benedict (yawn), they were cool about serving a cake we brought in, AND! the lighting and plants are great to look at -- and even better for flattering photos.  All around win! Can't wait to come back!",False,0,1,0,Bridget R.,en,"{'neg': 0.0, 'neu': 0.616, 'pos': 0.384, 'compound': 0.9859}",0.9859,0.384,0.0,0.616,positive
529,2017-10-22 22:26:49+00:00,4,"I thought the quinoa fried rice was (surprisingly) excellent. It had a great combination of textures and flavors. The short rib entree was perfectly cooked and melt in your mouth delicious. The appetizer kebob things only come with 1 small bite-sized stick-- good but I would probably not order these again.

Overall, an expensive spot, but the servers and the hostess were wonderful and the food was upscale comfort food. 

Make reservations ahead of time, they always have a wait. We were quoted an hour and a half for Saturday night around 8:30pm.",True,2,4,3,Stef S.,en,"{'neg': 0.125, 'neu': 0.682, 'pos': 0.193, 'compound': 0.6858}",0.6858,0.193,0.125,0.682,positive
528,2017-10-27 15:32:05+00:00,4,Perfect for brunch ..... cool take on common meals turning steak and eggs into a plate of robust flavors and intriguing to every bite!,False,0,2,0,Asia P.,en,"{'neg': 0.0, 'neu': 0.697, 'pos': 0.303, 'compound': 0.8268}",0.8268,0.303,0.0,0.697,positive
527,2017-10-31 01:35:19+00:00,5,"Delicious Peruvian food, but to top it off, amazing personable service. If you want a table, make sure to book a ""Table"". Otherwise, you will have to sit at a bar, even if you've made reservation.  I would recommend sitting at bar looking into kitchen. We've got to watch the chefs at work and even speak to them a bit!  Highly recommend.",False,0,1,0,Julie C.,en,"{'neg': 0.0, 'neu': 0.689, 'pos': 0.311, 'compound': 0.9705}",0.9705,0.311,0.0,0.689,positive
526,2017-11-01 00:25:51+00:00,4,"Popped in here recently for a bite to eat. Very cool decor and atmosphere.

The beet salad is excellent, really really tasty. The small single pieces of chicken, pork belly, shrimp etc are very tasty but the price point is a little off here. They are prices between $4 and $8 for a small single piece of shrimp, scallop, chicken etc. They are very tasty but I think the pricing is all off. If you pick 3 of them you're up at over $20 just for a teeny tiny little taste of something. I'd expect something more substantial for the money but anyway, it is tasty but just the price model on this dish is off.

The wine glasses are HORRENDOUS! They are there terrible cups that children drink apple juice out of. Wine glasses are one of those things that should not be messed with. The tried and tested traditional wine glass is preferred by almost everyone and anytime I am in a restaurant that uses glass ware without stems it always becomes a topic of conversation that the place is trying too hard or over thinking it. Just give me a regular wine glass! Some of the wine options are not cheap so if I had ordered a $100 bottle of wine I would have sent it back and ordered beer or a cocktail instead. I couldn't drink good wine out of their glasses. No way.

All in all I like the food and vibe but there are definitely some improvements to be made....but proper wine glasses!

$70 for this food and wine below including tip...?",False,0,3,0,Gary C.,en,"{'neg': 0.112, 'neu': 0.74, 'pos': 0.148, 'compound': 0.9193}",0.9193,0.148,0.112,0.74,positive
525,2017-11-03 02:30:04+00:00,5,"Dinner rules. Service was incredible, food was incredible, drinks were incredible. And if you're lucky enough to have Derek (sp? ""Michael Cera"") as a waiter, you're all set. 10/10 would again",False,0,2,0,Angie S.,en,"{'neg': 0.0, 'neu': 0.912, 'pos': 0.088, 'compound': 0.4215}",0.4215,0.088,0.0,0.912,positive
524,2017-11-04 23:30:51+00:00,1,"Was here on Wednesday and had a great meal. So great that we booked for our parents who were visiting from out of town, just a few days later. 

Then, Saturday comes, and 2 hours before our reservation, they called us saying they overbooked and can't seat us any longer. No joke. 

Never rely on reservations you make here. They're bound to cancel on you. Good food, horrible customer service.",False,2,0,0,Alexander M.,en,"{'neg': 0.195, 'neu': 0.68, 'pos': 0.126, 'compound': -0.7964}",-0.7964,0.126,0.195,0.68,negative
523,2017-11-05 18:09:04+00:00,2,Ordered the omelette with fried rice and sausage which took quite a long time to get here and was luke warm. Was highly disappointed because it came with only four little pieces of sausage and far too much fried rice. The eggs were mediocre and very thin. The two stars are entirely for the atmosphere which is quite creative but can't make up for the food. I would not come back or recommend this place.,False,2,0,0,Allison B.,en,"{'neg': 0.106, 'neu': 0.811, 'pos': 0.082, 'compound': -0.4582}",-0.4582,0.082,0.106,0.811,negative
522,2017-11-08 00:43:29+00:00,4,"This is a happening place and rightfully so. The restaurant is laid out in a way that gives it a certain coziness yet with tables not too close to one another (a luxury in New York). 
But the real gem here is the food. 
Our large platter of beef tenderloin stir fry was the bomb. Juicy, succulent meat with fries. Large enough for the three of us. The anti-cochus were delicious. 
The ambiance is enjoyable. 
The table service was efficient and caring. 
I, however, was disappointed that they also revel in playing the universal game of keeping guests waiting even when tables are available. We arrived at 7:30 pm and were told that there is a 45 minute wait. After a little bit of negotiating we were seated at a table that had reservations for 9:30. This is ascinine. 
Anyway, overall a positive experience.",False,0,1,0,Harris M.,en,"{'neg': 0.07, 'neu': 0.666, 'pos': 0.264, 'compound': 0.9905}",0.9905,0.264,0.07,0.666,positive
521,2017-11-20 01:05:55+00:00,5,"Jeez what just happened! Llama Inn was one of the finest meals I've had in 2017. Space was relaxing, we asked for chef's table and the vibe in the kitchen was extremely positive. There were like 7 or 8 professionals operating seamlessly in this open kitchen layout, focused on this ridic food and still laughing and warm and happy. Service was impeccable, our server was a pro salesmen. We ordered everything he suggested and each a sincere success, the special brined chicken was *outstanding* as promised take it from me avail on Sunday's Monday's I think he said. It was perfect dish after dish, quinoa veggie appetizer was crazy, corn mushroom was epic. We also each had two different pisco cocktails and got wasted and all four were excellent. I can't remember the drink names still buzzed sry. Those antiuchos skewers! We got shrimp and pork belly to start wow those were amazing too",False,0,1,0,Argot B.,en,"{'neg': 0.03, 'neu': 0.709, 'pos': 0.261, 'compound': 0.9915}",0.9915,0.261,0.03,0.709,positive
520,2017-11-30 16:14:53+00:00,5,Good food. Shared plates. Experimental and fun. Loud music and rooftop terrace. Check it out.,False,0,2,0,Vivienne T.,en,"{'neg': 0.0, 'neu': 0.583, 'pos': 0.417, 'compound': 0.8225}",0.8225,0.417,0.0,0.583,positive
519,2017-12-10 18:06:43+00:00,3,"Cons: Limited number of tables. 30-min+ wait time for dinner even with a reservation. Lean menu and lean portions at a high price point. ""Large"" entrees not portioned to justify price tag. Rice accompanying these dishes tasted under-cooked. 

Pros: Beautiful dining area. Striking and lively bar area. Charming hostess. Delectable flavors. Delicious anticuchos and whole branzino. Concise menu speeds up decision-making.",False,2,0,0,Giz F.,en,"{'neg': 0.064, 'neu': 0.619, 'pos': 0.317, 'compound': 0.9744}",0.9744,0.317,0.064,0.619,positive
518,2017-12-20 14:08:23+00:00,2,"The location and decor are very lovely. However there are a few things that irked me about this restaurant. 

1. I made a reservation online through some approved third party. When I got there they showed me to a window seating arrangement, I asked for a real table (since there were about 3-4 open) and they said no, that's only for customers who make reservations directly with the restaurant. Great, next time state that on your website clearly. 

2. While the food is tasty, the portions are ridiculously small. Don't come to this restaurant if you're expecting to be filled up with just dish (like in most restaurants). Overall the food felt like Peruvian food made for hipsters, not for Latin Americans. If you are Latin-American, don't expect any of the traditional flavors you love.",False,3,0,0,Danixa M.,en,"{'neg': 0.056, 'neu': 0.756, 'pos': 0.188, 'compound': 0.9701}",0.9701,0.188,0.056,0.756,positive
